run_id,dataset,dataset_id,tier,task,seed,condition,target,time_column,raw_fitness,final_fitness,predicted_metric,observed_metric,metric_residual,metric_name,metric_direction,calibration_status,remediation_status,validation_status,uncertainty,defect_policy_tier,WAHP,Wcalibrated,audit_receipt_hash
1,UCI Air Quality Sensors,B2_air_quality,Tier B (Calibration Benchmark),time_series_forecasting,46,NO_REMEDIATION,CO(GT),timestamp,90.3,70.0,53.07,53.8789,-16.98,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[65.9, 74.1] (SE=2.07)",YELLOW,"{'timeliness': 0.2879, 'completeness': 0.1727, 'outlier_anomaly': 0.1747, 'consistency': 0.1152, 'validity': 0.096, 'distribution_balance': 0.0576, 'coverage_representativeness': 0.0576, 'uniqueness': 0.0384}","{'timeliness': 0.2884, 'completeness': 0.1748, 'outlier_anomaly': 0.1741, 'consistency': 0.1104, 'validity': 0.0972, 'distribution_balance': 0.0579, 'coverage_representativeness': 0.0583, 'uniqueness': 0.0389, 'label_integrity': 0.0579, 'outlier_resilience': 0.1741, 'missingness': 0.1748, 'drift_stability': 0.2884, 'temporal_validity': 0.2884, 'bias_imbalance': 0.0579, 'correlation_integrity': 0.0972, 'cardinality_schema': 0.0972, 'leakage': 0.0972}",23940e0c76dddbdeb515d560adfe2117ec7bfc6a2f1cf272adbb0b15c92f18d8
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,42,STATIC_BASELINE,Temp,Date,95.88,95.88,2.62,2.4505,-0.1695,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",d8122d4419067f9c4ac6e084505cc5ab7d1a422e2d1a73924deef4d0bd3c9e43
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,42,FULL_DATATRUST,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",b47d32603df482fda48630dcc9785dbc216d7197318b95e6c01e797f5fb688e9
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,42,NO_VETO,Temp,Date,96.7,96.7,2.49,2.4505,-0.0395,RMSE,lower_is_better,N/A (Veto Disabled),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",BYPASSED,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",5229a68073428b532410ee19f1d62b7f040e103c4e8f01354cd821641d6c8899
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,42,NO_CALIBRATION,Temp,Date,96.7,96.68,2.5,2.4505,-0.0495,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",4e5fcddb746a9f9bee7dc1bfc6cb664313a2905c977110ab6e985a73c1689a83
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,42,NO_REMEDIATION,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",001c8483186b0202fd33ca343a4069d6ea0f44bf188cd87d2f848ea708037bcf
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,43,STATIC_BASELINE,Temp,Date,95.88,95.88,2.62,2.4505,-0.1695,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",39078f30bf260d99d893a48da5065ec0236e52059efa617c2c8d816b1a6f8910
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,43,FULL_DATATRUST,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",b47d32603df482fda48630dcc9785dbc216d7197318b95e6c01e797f5fb688e9
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,43,NO_VETO,Temp,Date,96.7,96.7,2.49,2.4505,-0.0395,RMSE,lower_is_better,N/A (Veto Disabled),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",BYPASSED,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",3e29afda6be5e07d8b72f2b34ff8278210d275efa1b5a252369729677ebb2620
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,43,NO_CALIBRATION,Temp,Date,96.7,96.68,2.5,2.4505,-0.0495,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",7ca0775954b529ea365abd634a805767b1aa2ca615a38d7b3b6e6db85f4ea31f
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,43,NO_REMEDIATION,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",d800fc9549f7ff6d5a9814e39f0115ad295eb94b6b0c551ff9e66c0fb9738a54
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,44,STATIC_BASELINE,Temp,Date,95.88,95.88,2.62,2.4505,-0.1695,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",6fea73170909fd18085fb0196dd8e85f4eaf6a2c0aff95bd3b41bfac14aded23
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,44,FULL_DATATRUST,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",b47d32603df482fda48630dcc9785dbc216d7197318b95e6c01e797f5fb688e9
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,44,NO_VETO,Temp,Date,96.7,96.7,2.49,2.4505,-0.0395,RMSE,lower_is_better,N/A (Veto Disabled),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",BYPASSED,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",92947c68eb2fc749cbdeaa3643abe1f7db786d89f5b86d232b5842e9f95a4c1c
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,44,NO_CALIBRATION,Temp,Date,96.7,96.68,2.5,2.4505,-0.0495,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",d53bd7b4fb9f333e1e5957e06980b1ddf1d555f63db97ff323e60f2ffbdaca1c
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,44,NO_REMEDIATION,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",52f210d0046d92a27b7633603e22217aa62534076d3660315505c1f7e5f7d650
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,45,STATIC_BASELINE,Temp,Date,95.88,95.88,2.62,2.4505,-0.1695,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",81fa709c423c72d6a68714380b2e94081f8df7c26dc6dfccafcee81826ec13fc
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,45,FULL_DATATRUST,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",b47d32603df482fda48630dcc9785dbc216d7197318b95e6c01e797f5fb688e9
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,45,NO_VETO,Temp,Date,96.7,96.7,2.49,2.4505,-0.0395,RMSE,lower_is_better,N/A (Veto Disabled),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",BYPASSED,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",7a9ad80e343f27eb775cbff61555be38231e22f64637970cc6c9758b326fc6d2
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,45,NO_CALIBRATION,Temp,Date,96.7,96.68,2.5,2.4505,-0.0495,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",1bcec5df5eb9e632e4a2f34fc6ef334985dd76de4ca1f295cb98a4112e218656
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,45,NO_REMEDIATION,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",bdbb2bd35a761b8f518637ce3d8bc1685465e48b1adc04d675455b63beca6b08
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,46,STATIC_BASELINE,Temp,Date,95.88,95.88,2.62,2.4505,-0.1695,RMSE,lower_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",ff592354eb72f88a8c12bd6d68f8dc4342f7957146ae0d3386486d832ca2fcd0
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,46,FULL_DATATRUST,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",b47d32603df482fda48630dcc9785dbc216d7197318b95e6c01e797f5fb688e9
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,46,NO_VETO,Temp,Date,96.7,96.7,2.49,2.4505,-0.0395,RMSE,lower_is_better,N/A (Veto Disabled),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",BYPASSED,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",a6e391b9612bdc0420db7dd2c2b7944ba0d88361cfa72b82b0c31468225a1796
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,46,NO_CALIBRATION,Temp,Date,96.7,96.68,2.5,2.4505,-0.0495,RMSE,lower_is_better,Disabled (Prior W_AHP Preserved),No Remediation Required,Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}",5196847ed67a7984dd54e03230b8cfbc840f20f96c3c0bdfb1fdc5b5c065eafd
1,Melbourne Daily Temperatures,B3_melb_temperatures,Tier B (Diagnostic Benchmark),time_series_forecasting,46,NO_REMEDIATION,Temp,Date,96.7,91.8,1.02,2.4505,1.44,RMSE,lower_is_better,Calibration Improved,Remediation Disabled (Raw Benchmark State),Successfully Evaluated,"[91.1, 92.5] (SE=0.36)",GREEN,"{'timeliness': 0.3, 'completeness': 0.18, 'outlier_anomaly': 0.14, 'consistency': 0.12, 'validity': 0.1, 'distribution_balance': 0.06, 'coverage_representativeness': 0.06, 'uniqueness': 0.04}","{'timeliness': 0.0849, 'completeness': 0.0509, 'outlier_anomaly': 0.4262, 'consistency': 0.1614, 'validity': 0.0283, 'distribution_balance': 0.0807, 'coverage_representativeness': 0.1444, 'uniqueness': 0.0232, 'label_integrity': 0.0807, 'outlier_resilience': 0.4262, 'missingness': 0.0509, 'drift_stability': 0.0849, 'temporal_validity': 0.0849, 'bias_imbalance': 0.0807, 'correlation_integrity': 0.0283, 'cardinality_schema': 0.0283, 'leakage': 0.0283}",aa6fd3c3a44060909a0373e1119a3e531c2c4a7cf503f43dd8310a29d33fb5f5
1,Iris Species Morphometrics,B4_iris_species,Tier B (Diagnostic Benchmark),supervised_classification,42,STATIC_BASELINE,variety,,91.38,91.38,0.85,0.981,0.131,Macro F1,higher_is_better,N/A (Static Baseline),None (Static Baseline),Successfully Evaluated,N/A,NONE,"{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}","{'completeness': 0.125, 'validity': 0.125, 'consistency': 0.125, 'uniqueness': 0.125, 'timeliness': 0.125, 'outlier_anomaly': 0.125, 'distribution_balance': 0.125, 'coverage_representativeness': 0.125}",8eecf5eaf29af5b1ee1cfd4686e0ac438353c45a57222837a379d8216923ab5b
1,Iris Species Morphometrics,B4_iris_species,Tier B (Diagnostic Benchmark),supervised_classification,42,FULL_DATATRUST,variety,,95.6,70.0,0.62,0.981,0.38,Macro F1,higher_is_better,Calibration Improved,Policy Veto Enforced,Successfully Evaluated,"[69.5, 70.5] (SE=0.22)",YELLOW,"{'distribution_balance': 0.22, 'validity': 0.18, 'completeness': 0.14, 'outlier_anomaly': 0.12, 'consistency': 0.12, 'coverage_representativeness': 0.1, 'uniqueness': 0.08, 'timeliness': 0.04}","{'distribution_balance': 0.2331, 'validity': 0.1907, 'completeness': 0.1483, 'outlier_anomaly': 0.1025, 'consistency': 0.1168, 'coverage_representativeness': 0.1059, 'uniqueness': 0.084, 'timeliness': 0.0187, 'label_integrity': 0.2331, 'outlier_resilience': 0.1025, 'missingness': 0.1483, 'drift_stability': 0.0187, 'temporal_validity': 0.0187, 'bias_imbalance': 0.2331, 'correlation_integrity': 0.1907, 'cardinality_schema': 0.1907, 'leakage': 0.1907}",8f2d0356c49a48ae9a63ae66c4acb92483dc1b9586f677097bb9911436a74549
1,Iris Species Morphometrics,B4_iris_species,Tier B (Diagnostic Benchmark),supervised_classification,42,NO_VETO,variety,,95.6,95.6,0.89,0.981,0.091,Macro F1,higher_is_better,N/A (Veto Disabled),Policy Veto Enforced,Successfully Evaluated,"[69.5, 70.5] (SE=0.22)",BYPASSED,"{'distribution_balance': 0.22, 'validity': 0.18, 'completeness': 0.14, 'outlier_anomaly': 0.12, 'consistency': 0.12, 'coverage_representativeness': 0.1, 'uniqueness': 0.08, 'timeliness': 0.04}","{'distribution_balance': 0.22, 'validity': 0.18, 'completeness': 0.14, 'outlier_anomaly': 0.12, 'consistency': 0.12, 'coverage_representativeness': 0.1, 'uniqueness': 0.08, 'timeliness': 0.04}",5c86301ae9a9728ae5a200257e0dacc08b0a0adda041e454c9d35a557d94d737
